Race,RACE,FL,South,South Atlantic,Latino,20,68,32
Race,RACE,FL,South,South Atlantic,Asian,2,N/A,N/A
Race,RACE,FL,South,South Atlantic,Other race,3,N/A,N/A
Race,RACE2B,FL,South,South Atlantic,White,48,53,43
Race,RACE2B,FL,South,South Atlantic,Non-white,52,74,25
Race by gender,SEXBYRACE,FL,South,South Atlantic,White men,21,45,52
Race by gender,SEXBYRACE,FL,South,South Atlantic,White women,27,60,36
Race by gender,SEXBYRACE,FL,South,South Atlantic,Black men,9,84,14
Race by gender,SEXBYRACE,FL,South,South Atlantic,Black women,18,79,20
Race by gender,SEXBYRACE,FL,South,South Atlantic,Latino men,9,57,41
Race by gender,SEXBYRACE,FL,South,South Atlantic,Latino women,11,76,24
Race by gender,SEXBYRACE,FL,South,South Atlantic,Others,5,N/A,N/A
Are you of Cuban or Hispanic descent?,CUBAN3,FL,South,South Atlantic,Cuban,3,N/A,N/A
Are you of Cuban or Hispanic descent?,CUBAN3,FL,South,South Atlantic,Other Hispanic,13,70,29
Are you of Cuban or Hispanic descent?,CUBAN3,FL,South,South Atlantic,Not Hispanic,83,63,34
Education,EDUC12R,FL,South,South Atlantic,High school or less,19,68,29
Education,EDUC12R,FL,South,South Atlantic,Some college,33,62,35
Education,EDUC12R,FL,South,South Atlantic,College graduate,32,63,34
Education,EDUC12R,FL,South,South Atlantic,Postgraduate,16,64,36
Are you a college graduate?,EDUCCOLL,FL,South,South Atlantic,Yes,48,64,35
Are you a college graduate?,EDUCCOLL,FL,South,South Atlantic,No,52,64,33
Education and race,EDUCWHITE,FL,South,South Atlantic,White college graduates,24,57,40
Education and race,EDUCWHITE,FL,South,South Atlantic,Whites no degree,24,49,47
Education and race,EDUCWHITE,FL,South,South Atlantic,Non-whites college grads,23,69,30
Education and race,EDUCWHITE,FL,South,South Atlantic,Non-whites no degree,28,78,22
Income,INCOME16,FL,South,South Atlantic,Less than $30K,21,66,34
Income,INCOME16,FL,South,South Atlantic,$30K-50K,29,64,34
Income,INCOME16,FL,South,South Atlantic,$50K-100K,31,68,31
Income,INCOME16,FL,South,South Atlantic,$100K-200K,16,57,35
Income,INCOME16,FL,South,South Atlantic,$200K or more,3,N/A,N/A
Income,INC50K,FL,South,South Atlantic,Under $50K,50,65,34
Income,INC50K,FL,South,South Atlantic,$50K or More,50,65,32
Income,INC100K,FL,South,South Atlantic,Under $100K,81,66,33
Income,INC100K,FL,South,South Atlantic,$100K or more,19,59,34
Income,INCOME3,FL,South,South Atlantic,Under $50K,50,65,34
Income,INCOME3,FL,South,South Atlantic,$50K-$100K,31,68,31
Income,INCOME3,FL,South,South Atlantic,$100K or more,19,59,34
Party ID,PARTY,FL,South,South Atlantic,Democrats,79,71,28
Party ID,PARTY,FL,South,South Atlantic,Republicans,3,N/A,N/A
Party ID,PARTY,FL,South,South Atlantic,Independents,18,41,55
Ideology,PHIL4,FL,South,South Atlantic,Very liberal,20,54,46
Ideology,PHIL4,FL,South,South Atlantic,Somewhat liberal,34,62,37
Ideology,PHIL4,FL,South,South Atlantic,Moderate,37,71,26
Ideology,PHIL4,FL,South,South Atlantic,Conservative,9,66,24
Ideology,PHIL3X,FL,South,South Atlantic,Liberal,54,59,41
Ideology,PHIL3X,FL,South,South Atlantic,Moderate,37,71,26
Ideology,PHIL3X,FL,South,South Atlantic,Conservative,9,66,24
Ideology ,PHIL2D,FL,South,South Atlantic,Liberal,54,59,41
Ideology ,PHIL2D,FL,South,South Atlantic,Moderate/Conservative,46,70,26
"Religion, combined Protestant and other Christian",REL5,FL,South,South Atlantic,Protestant,36,69,29
"Religion, combined Protestant and other Christian",REL5,FL,South,South Atlantic,Catholic,22,69,26
"Religion, combined Protestant and other Christian",REL5,FL,South,South Atlantic,Jewish,4,N/A,N/A
"Religion, combined Protestant and other Christian",REL5,FL,South,South Atlantic,Another religion,16,69,31
"Religion, combined Protestant and other Christian",REL5,FL,South,South Atlantic,No religion,21,43,56
Marital status,MARRIED,FL,South,South Atlantic,Married,54,68,31
Marital status,MARRIED,FL,South,South Atlantic,Unmarried,46,57,39
Marital status and gender,SEXWED,FL,South,South Atlantic,Married men,24,65,35
Marital status and gender,SEXWED,FL,South,South Atlantic,Married women,30,70,28
Marital status and gender,SEXWED,FL,South,South Atlantic,Unmarried men,16,42,58
Marital status and gender,SEXWED,FL,South,South Atlantic,Unmarried women,30,65,29
Most important issue,ISSDEM16,FL,South,South Atlantic,Health care,25,70,30
Most important issue,ISSDEM16,FL,South,South Atlantic,Economy/Jobs,35,67,29
Most important issue,ISSDEM16,FL,South,South Atlantic,Terrorism,15,63,32
Most important issue,ISSDEM16,FL,South,South Atlantic,Income inequality,21,52,48
Top candidate quality,QLT16DEMPRI,FL,South,South Atlantic,Electability,12,86,14
Top candidate quality,QLT16DEMPRI,FL,South,South Atlantic,Cares,25,52,46
Top candidate quality,QLT16DEMPRI,FL,South,South Atlantic,Honest,25,33,64
Top candidate quality,QLT16DEMPRI,FL,South,South Atlantic,Experience,35,89,10
The next president should:,OBAMAPLCY,FL,South,South Atlantic,Continue Obama's policies,55,79,21
The next president should:,OBAMAPLCY,FL,South,South Atlantic,Be more liberal,25,41,58
The next president should:,OBAMAPLCY,FL,South,South Atlantic,Be less liberal,14,49,35
Race relations in this country have:,RACEREL14,FL,South,South Atlantic,Gotten better,19,67,30
Race relations in this country have:,RACEREL14,FL,South,South Atlantic,Stayed the same,32,65,33
Race relations in this country have:,RACEREL14,FL,South,South Atlantic,Gotten worse,46,61,37
Who do you trust to handle race relations?,RACERELDEM16,FL,South,South Atlantic,Only Clinton,25,99,1
Who do you trust to handle race relations?,RACERELDEM16,FL,South,South Atlantic,Only Sanders,17,8,92
Who do you trust to handle race relations?,RACERELDEM16,FL,South,South Atlantic,Both,46,67,33
Who do you trust to handle race relations?,RACERELDEM16,FL,South,South Atlantic,Neither,7,N/A,N/A
Trust Clinton to handle race relations?,RACERELCLIN,FL,South,South Atlantic,Yes,72,78,22
Trust Clinton to handle race relations?,RACERELCLIN,FL,South,South Atlantic,No,24,18,73
Trust Sanders to handle race relations?,RACERELSANDERS,FL,South,South Atlantic,Yes,63,52,48
Trust Sanders to handle race relations?,RACERELSANDERS,FL,South,South Atlantic,No,32,86,8
Worried about U.S. economy?,ECONWORR,FL,South,South Atlantic,Very worried,33,59,38
Worried about U.S. economy?,ECONWORR,FL,South,South Atlantic,Somewhat worried,32,68,31
Worried about U.S. economy?,ECONWORR,FL,South,South Atlantic,Not too worried,25,67,31
Worried about U.S. economy?,ECONWORR,FL,South,South Atlantic,Not at all worried,9,N/A,N/A
Worried about U.S. economy?,ECOWORR2,FL,South,South Atlantic,Yes,65,63,35
Worried about U.S. economy?,ECOWORR2,FL,South,South Atlantic,No,33,70,28
Next president should be:,OUTSIDER16,FL,South,South Atlantic,Experienced in politics,77,76,24
Next president should be:,OUTSIDER16,FL,South,South Atlantic,Outside the establishment,18,21,67
Satisfied if Clinton wins the nomination?,SATHCLIN,FL,South,South Atlantic,Yes,78,79,21
Satisfied if Clinton wins the nomination?,SATHCLIN,FL,South,South Atlantic,No,21,8,81
Satisfied if Sanders wins the nomination?,SATSANDERS,FL,South,South Atlantic,Yes,61,48,52
Satisfied if Sanders wins the nomination?,SATSANDERS,FL,South,South Atlantic,No,35,91,4
Clinton's positions on the issues are:,CLINTONLIB,FL,South,South Atlantic,Too liberal,11,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,FL,South,South Atlantic,Not liberal enough,17,21,75
Clinton's positions on the issues are:,CLINTONLIB,FL,South,South Atlantic,About right,68,81,19
Sanders' positions on the issues are:,SANDERSLIB,FL,South,South Atlantic,Too liberal,27,83,13
Sanders' positions on the issues are:,SANDERSLIB,FL,South,South Atlantic,Not liberal enough,16,88,5
Sanders' positions on the issues are:,SANDERSLIB,FL,South,South Atlantic,About right,50,42,58
Is Hillary Clinton honest and trustworthy?,CLINHONEST,FL,South,South Atlantic,Yes,63,89,11
Is Hillary Clinton honest and trustworthy?,CLINHONEST,FL,South,South Atlantic,No,35,23,71
Is Bernie Sanders honest and trustworthy?,SANDHONEST,FL,South,South Atlantic,Yes,75,58,41
Is Bernie Sanders honest and trustworthy?,SANDHONEST,FL,South,South Atlantic,No,20,84,8
Hillary Clinton's views on business are:,CLINBUSINESS,FL,South,South Atlantic,Too pro-business,27,25,73
Hillary Clinton's views on business are:,CLINBUSINESS,FL,South,South Atlantic,Too anti-business,6,N/A,N/A
Hillary Clinton's views on business are:,CLINBUSINESS,FL,South,South Atlantic,About right,60,86,13
Bernie Sanders' views on business are:,SANDBUSINESS,FL,South,South Atlantic,Too pro-business,12,83,14
Bernie Sanders' views on business are:,SANDBUSINESS,FL,South,South Atlantic,Too anti-business,26,89,7
Bernie Sanders' views on business are:,SANDBUSINESS,FL,South,South Atlantic,About right,48,38,60
Hillary Clinton's policies are:,CLINREALISTIC,FL,South,South Atlantic,Realistic,80,76,24
Hillary Clinton's policies are:,CLINREALISTIC,FL,South,South Atlantic,Not realistic,15,8,78
Bernie Sanders' policies are:,SANDREALISTIC,FL,South,South Atlantic,Realistic,48,39,60
Bernie Sanders' policies are:,SANDREALISTIC,FL,South,South Atlantic,Not realistic,46,88,9
The candidate's gender was:,GENDISS,FL,South,South Atlantic,Most important factor,6,N/A,N/A
The candidate's gender was:,GENDISS,FL,South,South Atlantic,An important factor,16,90,10
The candidate's gender was:,GENDISS,FL,South,South Atlantic,Not a factor,76,56,41
Was the candidate's gender an important factor?,GENDISS2,FL,South,South Atlantic,Yes,22,91,9
Was the candidate's gender an important factor?,GENDISS2,FL,South,South Atlantic,No,76,56,41
Better chance to defeat Trump in November?,BEATTRUMP16,FL,South,South Atlantic,Clinton,76,81,17
Better chance to defeat Trump in November?,BEATTRUMP16,FL,South,South Atlantic,Sanders,20,8,92
When did you decide whom to vote for?,TIMENH16,FL,South,South Atlantic,Just today,6,N/A,N/A
When did you decide whom to vote for?,TIMENH16,FL,South,South Atlantic,In the last few days,5,N/A,N/A
When did you decide whom to vote for?,TIMENH16,FL,South,South Atlantic,Sometime last week,6,N/A,N/A
When did you decide whom to vote for?,TIMENH16,FL,South,South Atlantic,In the last month,15,71,27
When did you decide whom to vote for?,TIMENH16,FL,South,South Atlantic,Before that,67,65,34
When did you decide whom to vote for?,TIMEPRIFEWDAYS,FL,South,South Atlantic,Last few days,11,56,36
When did you decide whom to vote for?,TIMEPRIFEWDAYS,FL,South,South Atlantic,Earlier,88,66,33
When did you decide whom to vote for?,TIMEPRIWK,FL,South,South Atlantic,In the last week,17,59,33
When did you decide whom to vote for?,TIMEPRIWK,FL,South,South Atlantic,Earlier,82,66,33
Area type,SIZEPLC3,FL,South,South Atlantic,Urban area,52,63,34
Area type,SIZEPLC3,FL,South,South Atlantic,Suburban area,42,68,30
Area type,SIZEPLC3,FL,South,South Atlantic,Rural area,5,51,49
Region,GEOCOD,FL,South,South Atlantic,North/Panhandle,20,58,37
Region,GEOCOD,FL,South,South Atlantic,Orlando/Atlantic Coast,19,62,34
Region,GEOCOD,FL,South,South Atlantic,Tampa Bay Area,18,63,37
Region,GEOCOD,FL,South,South Atlantic,Gulf Coast/Mid-FL,17,64,35
Region,GEOCOD,FL,South,South Atlantic,Miami/Gold Coast,26,73,26
question,pollname,state,region,subregion,answer,percent,clinton,sanders
Gender,SEX,GA,South,South Atlantic,Men,38,66,33
Gender,SEX,GA,South,South Atlantic,Women,62,76,23
Age,AGE,GA,South,South Atlantic,18-29,14,46,54
Age,AGE,GA,South,South Atlantic,30-44,22,65,35
Age,AGE,GA,South,South Atlantic,45-64,48,80,19
Age,AGE,GA,South,South Atlantic,65 and older,16,80,19
Age,AGE65,GA,South,South Atlantic,18-24,7,38,61
Age,AGE65,GA,South,South Atlantic,25-29,6,N/A,N/A
Age,AGE65,GA,South,South Atlantic,30-39,14,61,38
Age,AGE65,GA,South,South Atlantic,40-49,19,77,23
Age,AGE65,GA,South,South Atlantic,50-64,37,80,19
Age,AGE65,GA,South,South Atlantic,65 and older,16,80,19
Age,AGE45,GA,South,South Atlantic,18-44,36,58,42
Age,AGE45,GA,South,South Atlantic,45 and older,64,80,19
Race,RACE,GA,South,South Atlantic,White,38,58,41
Race,RACE,GA,South,South Atlantic,Black,51,85,14
Race,RACE,GA,South,South Atlantic,Latino,7,N/A,N/A
Race,RACE,GA,South,South Atlantic,Asian,1,N/A,N/A
Race,RACE,GA,South,South Atlantic,Other race,2,N/A,N/A
Race,RACE2B,GA,South,South Atlantic,White,38,58,41
Race,RACE2B,GA,South,South Atlantic,Non-white,62,81,19
Race by gender,SEXBYRACE,GA,South,South Atlantic,White men,16,48,51
Race by gender,SEXBYRACE,GA,South,South Atlantic,White women,22,65,34
Race by gender,SEXBYRACE,GA,South,South Atlantic,Black men,19,84,16
Race by gender,SEXBYRACE,GA,South,South Atlantic,Black women,33,86,14
Race by gender,SEXBYRACE,GA,South,South Atlantic,Latino men,2,N/A,N/A
Race by gender,SEXBYRACE,GA,South,South Atlantic,Latino women,5,N/A,N/A
Race by gender,SEXBYRACE,GA,South,South Atlantic,Others,3,N/A,N/A
Education,EDUC12R,GA,South,South Atlantic,High school or less,15,80,20
Education,EDUC12R,GA,South,South Atlantic,Some college,31,69,30
Education,EDUC12R,GA,South,South Atlantic,College graduate,33,71,28
Education,EDUC12R,GA,South,South Atlantic,Postgraduate,22,70,30
Are you a college graduate?,EDUCCOLL,GA,South,South Atlantic,Yes,54,71,29
Are you a college graduate?,EDUCCOLL,GA,South,South Atlantic,No,46,73,27
Education and race,EDUCWHITE,GA,South,South Atlantic,White college graduates,25,59,40
Education and race,EDUCWHITE,GA,South,South Atlantic,Whites no degree,13,55,44
Education and race,EDUCWHITE,GA,South,South Atlantic,Non-whites college grads,29,81,18
Education and race,EDUCWHITE,GA,South,South Atlantic,Non-whites no degree,33,80,20
Income,INCOME16,GA,South,South Atlantic,Less than $30K,21,73,26
Income,INCOME16,GA,South,South Atlantic,$30K-50K,22,67,32
Income,INCOME16,GA,South,South Atlantic,$50K-100K,31,69,30
Income,INCOME16,GA,South,South Atlantic,$100K-200K,21,76,24
Income,INCOME16,GA,South,South Atlantic,$200K or more,5,N/A,N/A
Income,INC50K,GA,South,South Atlantic,Under $50K,43,70,29
Income,INC50K,GA,South,South Atlantic,$50K or More,57,72,28
Income,INC100K,GA,South,South Atlantic,Under $100K,74,70,30
Income,INC100K,GA,South,South Atlantic,$100K or more,26,75,24
Income,INCOME3,GA,South,South Atlantic,Under $50K,43,70,29
Income,INCOME3,GA,South,South Atlantic,$50K-$100K,31,69,30
Income,INCOME3,GA,South,South Atlantic,$100K or more,26,75,24
Ever voted in a Democratic presidential primary?,PREVPRIDEM,GA,South,South Atlantic,Voted before,85,76,24
Ever voted in a Democratic presidential primary?,PREVPRIDEM,GA,South,South Atlantic,First-time voter,13,N/A,N/A
Party ID,PARTY,GA,South,South Atlantic,Democrats,76,77,22
Party ID,PARTY,GA,South,South Atlantic,Republicans,4,N/A,N/A
Party ID,PARTY,GA,South,South Atlantic,Independents,20,51,48
Ideology,PHIL4,GA,South,South Atlantic,Very liberal,23,65,35
Ideology,PHIL4,GA,South,South Atlantic,Somewhat liberal,33,68,32
Ideology,PHIL4,GA,South,South Atlantic,Moderate,36,79,21
Ideology,PHIL4,GA,South,South Atlantic,Conservative,9,73,26
Ideology,PHIL3X,GA,South,South Atlantic,Liberal,56,66,33
Ideology,PHIL3X,GA,South,South Atlantic,Moderate,36,79,21
Ideology,PHIL3X,GA,South,South Atlantic,Conservative,9,73,26
Ideology ,PHIL2D,GA,South,South Atlantic,Liberal,56,66,33
Ideology ,PHIL2D,GA,South,South Atlantic,Moderate/Conservative,44,78,22
Attend religious services:,ATTEND,GA,South,South Atlantic,More than once a week,20,83,16
Attend religious services:,ATTEND,GA,South,South Atlantic,Once a week,22,82,18
Attend religious services:,ATTEND,GA,South,South Atlantic,A few times a month,19,78,22
